,Unnamed: 0,hue,lightness,chroma,red,green,blue,hlc,rgb,rgb_front
2150,2150,100,64,14,112,173,186,100-64-14,112-173-186,"(112,173,186)"
2151,2151,100,64,21,80,178,195,100-64-21,80-178-195,"(80,178,195)"
2152,2152,100,73,24,91,198,212,100-73-24,91-198-212,"(91,198,212)"
2153,2153,100,76,15,145,203,212,100-76-15,145-203-212,"(145,203,212)"
2154,2154,100,78,11,173,209,214,100-78-11,173-209-214,"(173,209,214)"
2155,2155,101,27,12,37,69,76,101-27-12,37-69-76,"(37,69,76)"
2156,2156,101,35,18,15,94,108,101-35-18,15-94-108,"(15,94,108)"
2157,2157,101,43,10,70,111,119,101-43-10,70-111-119,"(70,111,119)"
2158,2158,101,45,24,0,124,147,101-45-24,0-124-147,"(0,124,147)"
2159,2159,101,46,3,104,116,118,101-46-03,104-116-118,"(104,116,118)"
2160,2160,101,49,10,91,131,140,101-49-10,91-131-140,"(91,131,140)"
2161,2161,101,49,18,49,133,152,101-49-18,49-133-152,"(49,133,152)"
2162,2162,101,66,6,148,175,179,101-66-06,148-175-179,"(148,175,179)"
2163,2163,101,66,11,131,178,189,101-66-11,131-178-189,"(131,178,189)"
2164,2164,101,66,24,58,182,203,101-66-24,58-182-203,"(58,182,203)"
2165,2165,101,73,6,165,191,194,101-73-06,165-191-194,"(165,191,194)"
2166,2166,101,73,21,110,197,216,101-73-21,110-197-216,"(110,197,216)"
2167,2167,101,74,15,139,199,211,101-74-15,139-199-211,"(139,199,211)"
2168,2168,101,75,10,160,200,206,101-75-10,160-200-206,"(160,200,206)"
2169,2169,101,77,7,179,204,207,101-77-07,179-204-207,"(179,204,207)"
2170,2170,101,83,6,199,217,218,101-83-06,199-217-218,"(199,217,218)"
2171,2171,101,85,4,209,221,220,101-85-04,209-221-220,"(209,221,220)"
2172,2172,102,23,6,44,61,64,102-23-06,44-61-64,"(44,61,64)"
2173,2173,102,32,15,36,86,98,102-32-15,36-86-98,"(36,86,98)"
2174,2174,102,33,18,15,92,108,102-33-18,15-92-108,"(15,92,108)"
2175,2175,102,35,1,79,88,90,102-35-01,79-88-90,"(79,88,90)"
2176,2176,102,35,10,59,94,103,102-35-10,59-94-103,"(59,94,103)"
2177,2177,102,39,22,0,105,128,102-39-22,0-105-128,"(0,105,128)"
2178,2178,102,41,24,0,114,138,102-41-24,0-114-138,"(0,114,138)"
2179,2179,102,43,19,22,117,135,102-43-19,22-117-135,"(22,117,135)"
2180,2180,102,45,8,89,118,125,102-45-08,89-118-125,"(89,118,125)"
2181,2181,102,47,13,72,125,138,102-47-13,72-125-138,"(72,125,138)"
2182,2182,102,49,30,0,139,170,102-49-30,0-139-170,"(0,139,170)"
2183,2183,102,54,6,119,141,146,102-54-06,119-141-146,"(119,141,146)"
2184,2184,102,55,18,67,150,171,102-55-18,67-150-171,"(67,150,171)"
2185,2185,102,55,30,0,154,186,102-55-30,0-154-186,"(0,154,186)"
2186,2186,102,58,10,108,155,163,102-58-10,108-155-163,"(108,155,163)"
2187,2187,102,60,6,128,158,161,102-60-06,128-158-161,"(128,158,161)"
2188,2188,102,61,24,45,166,193,102-61-24,45-166-193,"(45,166,193)"
2189,2189,102,65,19,92,176,196,102-65-19,92-176-196,"(92,176,196)"
2190,2190,102,73,18,123,195,212,102-73-18,123-195-212,"(123,195,212)"
2191,2191,103,26,1,57,64,66,103-26-01,57-64-66,"(57,64,66)"
2192,2192,103,29,6,56,75,81,103-29-06,56-75-81,"(56,75,81)"
2193,2193,103,29,11,45,76,85,103-29-11,45-76-85,"(45,76,85)"
2194,2194,103,36,14,39,91,104,103-36-14,39-91-104,"(39,91,104)"
2195,2195,103,42,14,53,107,123,103-42-14,53-107-123,"(53,107,123)"
2196,2196,103,45,1,106,114,115,103-45-01,106-114-115,"(106,114,115)"
2197,2197,103,45,26,0,126,154,103-45-26,0-126-154,"(0,126,154)"
2198,2198,103,51,27,0,140,171,103-51-27,0-140-171,"(0,140,171)"
2199,2199,103,55,26,0,151,182,103-55-26,0-151-182,"(0,151,182)"
2200,2200,103,60,14,104,160,175,103-60-14,104-160-175,"(104,160,175)"
2201,2201,103,63,26,37,174,204,103-63-26,37-174-204,"(37,174,204)"
2202,2202,103,78,18,151,210,221,103-78-18,151-210-221,"(151,210,221)"
2203,2203,104,22,4,43,56,61,104-22-04,43-56-61,"(43,56,61)"
2204,2204,104,24,6,44,61,66,104-24-06,44-61-66,"(44,61,66)"
2205,2205,104,27,6,49,68,74,104-27-06,49-68-74,"(49,68,74)"
2206,2206,104,29,12,40,75,86,104-29-12,40-75-86,"(40,75,86)"
2207,2207,104,33,4,69,84,88,104-33-04,69-84-88,"(69,84,88)"
2208,2208,104,34,7,63,86,94,104-34-07,63-86-94,"(63,86,94)"
2209,2209,104,35,11,56,95,107,104-35-11,56-95-107,"(56,95,107)"
2210,2210,104,36,7,69,93,99,104-36-07,69-93-99,"(69,93,99)"
2211,2211,104,36,15,40,98,113,104-36-15,40-98-113,"(40,98,113)"
2212,2212,104,36,17,28,100,117,104-36-17,28-100-117,"(28,100,117)"
2213,2213,104,36,21,0,99,118,104-36-21,0-99-118,"(0,99,118)"
2214,2214,104,39,10,64,100,112,104-39-10,64-100-112,"(64,100,112)"
2215,2215,104,42,17,39,114,133,104-42-17,39-114-133,"(39,114,133)"
2216,2216,104,45,0,107,114,115,104-45-00,107-114-115,"(107,114,115)"
2217,2217,104,45,7,86,116,124,104-45-07,86-116-124,"(86,116,124)"
2218,2218,104,45,12,72,119,132,104-45-12,72-119-132,"(72,119,132)"
2219,2219,104,46,16,60,125,142,104-46-16,60-125-142,"(60,125,142)"
2220,2220,104,46,21,0,125,148,104-46-21,0-125-148,"(0,125,148)"
2221,2221,104,54,16,79,145,164,104-54-16,79-145-164,"(79,145,164)"
2222,2222,104,54,21,60,152,175,104-54-21,60-152-175,"(60,152,175)"
2223,2223,104,55,7,114,143,151,104-55-07,114-143-151,"(114,143,151)"
2224,2224,104,64,16,105,173,192,104-64-16,105-173-192,"(105,173,192)"
2225,2225,104,65,7,139,169,176,104-65-07,139-169-176,"(139,169,176)"
2226,2226,104,84,11,192,225,229,104-84-11,192-225-229,"(192,225,229)"
2227,2227,104,84,16,173,222,232,104-84-16,173-222-232,"(173,222,232)"
2228,2228,104,86,8,198,222,222,104-86-08,198-222-222,"(198,222,222)"
2229,2229,105,25,12,25,65,78,105-25-12,25-65-78,"(25,65,78)"
2230,2230,105,27,4,55,69,73,105-27-04,55-69-73,"(55,69,73)"
2231,2231,105,27,15,24,73,88,105-27-15,24-73-88,"(24,73,88)"
2232,2232,105,31,14,33,85,101,105-31-14,33-85-101,"(33,85,101)"
2233,2233,105,32,18,16,83,101,105-32-18,16-83-101,"(16,83,101)"
2234,2234,105,36,28,0,100,127,105-36-28,0-100-127,"(0,100,127)"
2235,2235,105,38,24,0,104,130,105-38-24,0-104-130,"(0,104,130)"
2236,2236,105,45,25,0,126,157,105-45-25,0-126-157,"(0,126,157)"
2237,2237,105,45,30,0,125,163,105-45-30,0-125-163,"(0,125,163)"
2238,2238,105,47,31,0,132,171,105-47-31,0-132-171,"(0,132,171)"
2239,2239,105,51,19,49,138,163,105-51-19,49-138-163,"(49,138,163)"
2240,2240,105,53,30,0,148,186,105-53-30,0-148-186,"(0,148,186)"
2241,2241,105,54,25,0,150,186,105-54-25,0-150-186,"(0,150,186)"
2242,2242,105,55,12,98,145,160,105-55-12,98-145-160,"(98,145,160)"
2243,2243,105,56,31,0,156,199,105-56-31,0-156-199,"(0,156,199)"
2244,2244,105,64,20,82,174,199,105-64-20,82-174-199,"(82,174,199)"
2245,2245,105,64,24,57,176,207,105-64-24,57-176-207,"(57,176,207)"
2246,2246,105,64,28,25,178,212,105-64-28,25-178-212,"(25,178,212)"
2247,2247,105,65,12,123,174,187,105-65-12,123-174-187,"(123,174,187)"
2248,2248,105,66,22,88,177,203,105-66-22,88-177-203,"(88,177,203)"
2249,2249,105,74,18,127,200,218,105-74-18,127-200-218,"(127,200,218)"
2250,2250,105,74,21,116,200,221,105-74-21,116-200-221,"(116,200,221)"
2251,2251,105,75,6,171,193,199,105-75-06,171-193-199,"(171,193,199)"
2252,2252,105,75,12,152,196,208,105-75-12,152-196-208,"(152,196,208)"
2253,2253,105,75,16,143,203,218,105-75-16,143-203-218,"(143,203,218)"
2254,2254,105,89,6,215,232,229,105-89-06,215-232-229,"(215,232,229)"
2255,2255,106,39,21,0,105,131,106-39-21,0-105-131,"(0,105,131)"
2256,2256,106,40,6,81,102,110,106-40-06,81-102-110,"(81,102,110)"
2257,2257,106,40,11,62,105,119,106-40-11,62-105-119,"(62,105,119)"
2258,2258,106,45,6,93,115,124,106-45-06,93-115-124,"(93,115,124)"
2259,2259,106,54,10,102,142,154,106-54-10,102-142-154,"(102,142,154)"
2260,2260,106,54,20,60,146,172,106-54-20,60-146-172,"(60,146,172)"
2261,2261,106,55,5,120,142,149,106-55-05,120-142-149,"(120,142,149)"
2262,2262,106,62,2,147,160,162,106-62-02,147-160-162,"(147,160,162)"
2263,2263,106,80,2,196,208,208,106-80-02,196-208-208,"(196,208,208)"
2264,2264,107,24,5,46,60,66,107-24-05,46-60-66,"(46,60,66)"
2265,2265,107,25,14,27,64,77,107-25-14,27-64-77,"(27,64,77)"
2266,2266,107,30,6,58,76,84,107-30-06,58-76-84,"(58,76,84)"
2267,2267,107,31,15,33,82,100,107-31-15,33-82-100,"(33,82,100)"
2268,2268,107,31,20,0,87,110,107-31-20,0-87-110,"(0,87,110)"
2269,2269,107,33,4,68,82,87,107-33-04,68-82-87,"(68,82,87)"
2270,2270,107,35,12,52,92,107,107-35-12,52-92-107,"(52,92,107)"
2271,2271,107,36,16,39,97,117,107-36-16,39-97-117,"(39,97,117)"
2272,2272,107,36,24,0,97,128,107-36-24,0-97-128,"(0,97,128)"
2273,2273,107,38,27,0,101,134,107-38-27,0-101-134,"(0,101,134)"
2274,2274,107,40,15,53,105,124,107-40-15,53-105-124,"(53,105,124)"
2275,2275,107,42,24,0,121,154,107-42-24,0-121-154,"(0,121,154)"
2276,2276,107,42,28,0,120,159,107-42-28,0-120-159,"(0,120,159)"
2277,2277,107,42,30,0,119,163,107-42-30,0-119-163,"(0,119,163)"
2278,2278,107,43,3,95,107,111,107-43-03,95-107-111,"(95,107,111)"
2279,2279,107,44,32,0,125,173,107-44-32,0-125-173,"(0,125,173)"
2280,2280,107,45,10,82,119,133,107-45-10,82-119-133,"(82,119,133)"
2281,2281,107,45,16,63,123,144,107-45-16,63-123-144,"(63,123,144)"
2282,2282,107,48,20,47,134,161,107-48-20,47-134-161,"(47,134,161)"
2283,2283,107,49,30,0,137,181,107-49-30,0-137-181,"(0,137,181)"
2284,2284,107,54,28,0,147,191,107-54-28,0-147-191,"(0,147,191)"
2285,2285,107,57,24,42,156,192,107-57-24,42-156-192,"(42,156,192)"
2286,2286,107,64,28,20,178,216,107-64-28,20-178-216,"(20,178,216)"
2287,2287,107,65,7,146,171,178,107-65-07,146-171-178,"(146,171,178)"
2288,2288,107,66,11,132,175,188,107-66-11,132-175-188,"(132,175,188)"
2289,2289,107,67,15,123,180,199,107-67-15,123-180-199,"(123,180,199)"
2290,2290,107,67,22,98,183,212,107-67-22,98-183-212,"(98,183,212)"
2291,2291,107,75,6,175,196,201,107-75-06,175-196-201,"(175,196,201)"
2292,2292,107,77,11,167,202,212,107-77-11,167-202-212,"(167,202,212)"
2293,2293,107,78,14,159,203,216,107-78-14,159-203-216,"(159,203,216)"
2294,2294,108,22,3,44,55,59,108-22-03,44-55-59,"(44,55,59)"
2295,2295,108,25,11,32,60,72,108-25-11,32-60-72,"(32,60,72)"
2296,2296,108,31,12,45,79,93,108-31-12,45-79-93,"(45,79,93)"
2297,2297,108,36,6,68,90,100,108-36-06,68-90-100,"(68,90,100)"
2298,2298,108,39,30,0,110,151,108-39-30,0-110-151,"(0,110,151)"
2299,2299,108,42,20,36,113,139,108-42-20,36-113-139,"(36,113,139)"
2300,2300,108,47,29,0,129,176,108-47-29,0-129-176,"(0,129,176)"
2301,2301,108,48,3,110,123,127,108-48-03,110-123-127,"(110,123,127)"
2302,2302,108,50,26,0,134,175,108-50-26,0-134-175,"(0,134,175)"
2303,2303,108,54,16,85,143,166,108-54-16,85-143-166,"(85,143,166)"
2304,2304,108,55,2,129,141,144,108-55-02,129-141-144,"(129,141,144)"
2305,2305,108,65,2,155,169,172,108-65-02,155-169-172,"(155,169,172)"
2306,2306,108,65,19,111,180,204,108-65-19,111-180-204,"(111,180,204)"
2307,2307,108,66,1,158,168,170,108-66-01,158-168-170,"(158,168,170)"
2308,2308,108,72,20,123,194,220,108-72-20,123-194-220,"(123,194,220)"
2309,2309,108,74,22,124,202,229,108-74-22,124-202-229,"(124,202,229)"
2310,2310,108,83,6,198,215,218,108-83-06,198-215-218,"(198,215,218)"
2311,2311,108,86,10,200,224,228,108-86-10,200-224-228,"(200,224,228)"
2312,2312,108,88,6,214,227,229,108-88-06,214-227-229,"(214,227,229)"
2313,2313,109,34,6,68,87,95,109-34-06,68-87-95,"(68,87,95)"
2314,2314,109,38,16,51,100,120,109-38-16,51-100-120,"(51,100,120)"
2315,2315,109,42,26,0,116,156,109-42-26,0-116-156,"(0,116,156)"
2316,2316,109,49,24,19,135,174,109-49-24,19-135-174,"(19,135,174)"
2317,2317,109,51,20,66,137,168,109-51-20,66-137-168,"(66,137,168)"
2318,2318,109,55,25,52,148,187,109-55-25,52-148-187,"(52,148,187)"
2319,2319,109,56,3,129,143,147,109-56-03,129-143-147,"(129,143,147)"
2320,2320,109,58,12,113,154,169,109-58-12,113-154-169,"(113,154,169)"
2321,2321,109,73,1,178,188,190,109-73-01,178-188-190,"(178,188,190)"
2322,2322,109,98,1,235,238,239,109-98-01,235-238-239,"(235,238,239)"
2323,2323,110,23,6,42,57,65,110-23-06,42-57-65,"(42,57,65)"
2324,2324,110,26,7,44,64,74,110-26-07,44-64-74,"(44,64,74)"
2325,2325,110,29,7,56,73,82,110-29-07,56-73-82,"(56,73,82)"
2326,2326,110,29,13,41,75,91,110-29-13,41-75-91,"(41,75,91)"
2327,2327,110,30,17,31,76,95,110-30-17,31-76-95,"(31,76,95)"
2328,2328,110,31,20,1,80,108,110-31-20,1-80-108,"(1,80,108)"
2329,2329,110,31,24,0,87,119,110-31-24,0-87-119,"(0,87,119)"
2330,2330,110,36,11,61,93,109,110-36-11,61-93-109,"(61,93,109)"
2331,2331,110,37,25,0,101,138,110-37-25,0-101-138,"(0,101,138)"
2332,2332,110,41,33,0,117,173,110-41-33,0-117-173,"(0,117,173)"
2333,2333,110,42,7,87,111,121,110-42-07,87-111-121,"(87,111,121)"
2334,2334,110,43,11,76,111,126,110-43-11,76-111-126,"(76,111,126)"
2335,2335,110,46,29,0,132,179,110-46-29,0-132-179,"(0,132,179)"
2336,2336,110,47,33,0,127,183,110-47-33,0-127-183,"(0,127,183)"
2337,2337,110,48,8,86,117,130,110-48-08,86-117-130,"(86,117,130)"
2338,2338,110,49,11,88,124,140,110-49-11,88-124-140,"(88,124,140)"
2339,2339,110,49,29,0,131,178,110-49-29,0-131-178,"(0,131,178)"
2340,2340,110,55,2,130,141,144,110-55-02,130-141-144,"(130,141,144)"
2341,2341,110,55,27,8,149,194,110-55-27,8-149-194,"(8,149,194)"
2342,2342,110,62,24,83,168,204,110-62-24,83-168-204,"(83,168,204)"
2343,2343,110,64,19,106,172,201,110-64-19,106-172-201,"(106,172,201)"
2344,2344,110,66,12,138,178,193,110-66-12,138-178-193,"(138,178,193)"
2345,2345,110,72,17,136,190,211,110-72-17,136-190-211,"(136,190,211)"
2346,2346,111,25,17,20,68,88,111-25-17,20-68-88,"(20,68,88)"
2347,2347,111,26,13,34,67,84,111-26-13,34-67-84,"(34,67,84)"
2348,2348,111,26,17,25,70,91,111-26-17,25-70-91,"(25,70,91)"
2349,2349,111,27,4,55,67,74,111-27-04,55-67-74,"(55,67,74)"
2350,2350,111,33,28,0,101,145,111-33-28,0-101-145,"(0,101,145)"
2351,2351,111,38,21,22,102,135,111-38-21,22-102-135,"(22,102,135)"
2352,2352,111,39,28,0,103,150,111-39-28,0-103-150,"(0,103,150)"
2353,2353,111,42,21,29,111,146,111-42-21,29-111-146,"(29,111,146)"
2354,2354,111,44,18,58,118,145,111-44-18,58-118-145,"(58,118,145)"
2355,2355,111,44,31,0,120,174,111-44-31,0-120-174,"(0,120,174)"
2356,2356,111,52,18,75,135,163,111-52-18,75-135-163,"(75,135,163)"
2357,2357,111,52,30,0,136,190,111-52-30,0-136-190,"(0,136,190)"
2358,2358,111,58,18,93,153,181,111-58-18,93-153-181,"(93,153,181)"
2359,2359,111,59,6,130,154,163,111-59-06,130-154-163,"(130,154,163)"
2360,2360,111,59,20,87,157,188,111-59-20,87-157-188,"(87,157,188)"
2361,2361,111,65,16,119,173,197,111-65-16,119-173-197,"(119,173,197)"
2362,2362,111,76,7,174,200,206,111-76-07,174-200-206,"(174,200,206)"
2363,2363,111,82,2,201,212,213,111-82-02,201-212-213,"(201,212,213)"
2364,2364,111,83,4,204,216,218,111-83-04,204-216-218,"(204,216,218)"
2365,2365,112,24,9,38,61,74,112-24-09,38-61-74,"(38,61,74)"
2366,2366,112,27,19,19,69,93,112-27-19,19-69-93,"(19,69,93)"
2367,2367,112,28,2,60,69,73,112-28-02,60-69-73,"(60,69,73)"
2368,2368,112,38,32,0,103,156,112-38-32,0-103-156,"(0,103,156)"
2369,2369,112,63,0,153,162,164,112-63-00,153-162-164,"(153,162,164)"
2370,2370,112,65,7,144,170,180,112-65-07,144-170-180,"(144,170,180)"
2371,2371,112,75,11,165,198,211,112-75-11,165-198-211,"(165,198,211)"
2372,2372,112,82,7,192,213,218,112-82-07,192-213-218,"(192,213,218)"
2373,2373,112,84,2,210,219,220,112-84-02,210-219-220,"(210,219,220)"
2374,2374,112,84,11,194,217,226,112-84-11,194-217-226,"(194,217,226)"
2375,2375,113,33,8,65,86,98,113-33-08,65-86-98,"(65,86,98)"
2376,2376,113,34,10,64,91,107,113-34-10,64-91-107,"(64,91,107)"
2377,2377,113,35,4,73,88,97,113-35-04,73-88-97,"(73,88,97)"
2378,2378,113,35,12,63,93,110,113-35-12,63-93-110,"(63,93,110)"
2379,2379,113,42,10,81,111,127,113-42-10,81-111-127,"(81,111,127)"
2380,2380,113,42,13,74,109,129,113-42-13,74-109-129,"(74,109,129)"
2381,2381,113,48,29,0,128,181,113-48-29,0-128-181,"(0,128,181)"
2382,2382,113,51,13,95,132,153,113-51-13,95-132-153,"(95,132,153)"
2383,2383,113,53,28,36,145,194,113-53-28,36-145-194,"(36,145,194)"
2384,2384,113,54,10,106,137,154,113-54-10,106-137-154,"(106,137,154)"
2385,2385,113,58,13,115,155,176,113-58-13,115-155-176,"(115,155,176)"
2386,2386,113,74,16,149,194,217,113-74-16,149-194-217,"(149,194,217)"
2387,2387,113,79,3,193,205,208,113-79-03,193-205-208,"(193,205,208)"
2388,2388,114,27,7,50,66,77,114-27-07,50-66-77,"(50,66,77)"
2389,2389,114,27,12,45,69,85,114-27-12,45-69-85,"(45,69,85)"
2390,2390,114,37,18,46,93,121,114-37-18,46-93-121,"(46,93,121)"
2391,2391,114,39,18,53,104,135,114-39-18,53-104-135,"(53,104,135)"
2392,2392,114,39,21,42,104,138,114-39-21,42-104-138,"(42,104,138)"
2393,2393,114,40,25,10,107,151,114-40-25,10-107-151,"(10,107,151)"
2394,2394,114,43,22,48,111,148,114-43-22,48-111-148,"(48,111,148)"
2395,2395,114,45,11,84,114,132,114-45-11,84-114-132,"(84,114,132)"
2396,2396,114,45,25,43,122,167,114-45-25,43-122-167,"(43,122,167)"
2397,2397,114,47,8,98,121,134,114-47-08,98-121-134,"(98,121,134)"
2398,2398,114,48,3,108,122,129,114-48-03,108-122-129,"(108,122,129)"
2399,2399,114,49,22,68,131,170,114-49-22,68-131-170,"(68,131,170)"
2400,2400,114,57,24,77,149,193,114-57-24,77-149-193,"(77,149,193)"
2401,2401,114,58,17,102,156,185,114-58-17,102-156-185,"(102,156,185)"
2402,2402,114,58,27,66,158,208,114-58-27,66-158-208,"(66,158,208)"
2403,2403,114,64,15,124,169,193,114-64-15,124-169-193,"(124,169,193)"
2404,2404,114,64,20,111,166,201,114-64-20,111-166-201,"(111,166,201)"
2405,2405,114,67,10,147,179,195,114-67-10,147-179-195,"(147,179,195)"
2406,2406,114,72,7,163,186,196,114-72-07,163-186-196,"(163,186,196)"
2407,2407,114,73,14,150,191,213,114-73-14,150-191-213,"(150,191,213)"
2408,2408,114,79,3,191,204,209,114-79-03,191-204-209,"(191,204,209)"
2409,2409,114,81,10,185,211,221,114-81-10,185-211-221,"(185,211,221)"
2410,2410,115,21,4,42,52,58,115-21-04,42-52-58,"(42,52,58)"
2411,2411,115,22,12,39,59,74,115-22-12,39-59-74,"(39,59,74)"
2412,2412,115,23,7,44,59,69,115-23-07,44-59-69,"(44,59,69)"
2413,2413,115,23,11,36,58,70,115-23-11,36-58-70,"(36,58,70)"
2414,2414,115,26,11,43,65,79,115-26-11,43-65-79,"(43,65,79)"
2415,2415,115,28,16,39,73,96,115-28-16,39-73-96,"(39,73,96)"
2416,2416,115,31,19,34,81,110,115-31-19,34-81-110,"(34,81,110)"
2417,2417,115,34,30,0,91,151,115-34-30,0-91-151,"(0,91,151)"
2418,2418,115,35,20,38,92,125,115-35-20,38-92-125,"(38,92,125)"
2419,2419,115,36,26,0,90,135,115-36-26,0-90-135,"(0,90,135)"
2420,2420,115,38,4,81,94,104,115-38-04,81-94-104,"(81,94,104)"
2421,2421,115,38,32,0,99,160,115-38-32,0-99-160,"(0,99,160)"
2422,2422,115,40,28,0,104,154,115-40-28,0-104-154,"(0,104,154)"
2423,2423,115,40,33,0,105,179,115-40-33,0-105-179,"(0,105,179)"
2424,2424,115,42,8,84,106,119,115-42-08,84-106-119,"(84,106,119)"
2425,2425,115,43,34,0,109,181,115-43-34,0-109-181,"(0,109,181)"
2426,2426,115,44,12,81,112,132,115-44-12,81-112-132,"(81,112,132)"
2427,2427,115,46,17,75,124,155,115-46-17,75-124-155,"(75,124,155)"
2428,2428,115,46,32,0,125,190,115-46-32,0-125-190,"(0,125,190)"
2429,2429,115,49,26,43,123,174,115-49-26,43-123-174,"(43,123,174)"
2430,2430,115,52,6,112,132,144,115-52-06,112-132-144,"(112,132,144)"
2431,2431,115,52,18,82,134,167,115-52-18,82-134-167,"(82,134,167)"
2432,2432,115,57,9,121,148,164,115-57-09,121-148-164,"(121,148,164)"
2433,2433,115,57,21,93,148,185,115-57-21,93-148-185,"(93,148,185)"
2434,2434,115,61,7,134,156,169,115-61-07,134-156-169,"(134,156,169)"
2435,2435,115,66,17,127,175,206,115-66-17,127-175-206,"(127,175,206)"
2436,2436,115,75,10,167,197,212,115-75-10,167-197-212,"(167,197,212)"
2437,2437,115,79,7,186,205,213,115-79-07,186-205-213,"(186,205,213)"
2438,2438,115,81,6,195,211,216,115-81-06,195-211-216,"(195,211,216)"
2439,2439,115,83,4,204,216,219,115-83-04,204-216-219,"(204,216,219)"
2440,2440,116,27,6,55,69,79,116-27-06,55-69-79,"(55,69,79)"
2441,2441,116,37,27,8,91,140,116-37-27,8-91-140,"(8,91,140)"
2442,2442,116,45,6,97,114,124,116-45-06,97-114-124,"(97,114,124)"
2443,2443,116,47,24,46,119,167,116-47-24,46-119-167,"(46,119,167)"
2444,2444,116,55,7,117,139,153,116-55-07,117-139-153,"(117,139,153)"
2445,2445,116,61,9,137,164,179,116-61-09,137-164-179,"(137,164,179)"
2446,2446,116,74,3,178,192,197,116-74-03,178-192-197,"(178,192,197)"
2447,2447,116,85,9,200,222,232,116-85-09,200-222-232,"(200,222,232)"
2448,2448,117,22,4,45,55,62,117-22-04,45-55-62,"(45,55,62)"
2449,2449,117,24,1,54,60,64,117-24-01,54-60-64,"(54,60,64)"
2450,2450,117,28,27,0,72,115,117-28-27,0-72-115,"(0,72,115)"
2451,2451,117,31,18,41,84,114,117-31-18,41-84-114,"(41,84,114)"
2452,2452,117,32,6,64,78,90,117-32-06,64-78-90,"(64,78,90)"
2453,2453,117,32,21,30,81,117,117-32-21,30-81-117,"(30,81,117)"
2454,2454,117,34,23,22,93,138,117-34-23,22-93-138,"(22,93,138)"
2455,2455,117,34,27,5,87,135,117-34-27,5-87-135,"(5,87,135)"
2456,2456,117,38,7,78,95,108,117-38-07,78-95-108,"(78,95,108)"
2457,2457,117,38,9,76,97,113,117-38-09,76-97-113,"(76,97,113)"
2458,2458,117,38,21,50,98,135,117-38-21,50-98-135,"(50,98,135)"
2459,2459,117,40,13,75,109,134,117-40-13,75-109-134,"(75,109,134)"
2460,2460,117,41,18,63,107,141,117-41-18,63-107-141,"(63,107,141)"
2461,2461,117,41,24,42,108,156,117-41-24,42-108-156,"(42,108,156)"
2462,2462,117,44,9,89,111,128,117-44-09,89-111-128,"(89,111,128)"
2463,2463,117,44,21,59,112,152,117-44-21,59-112-152,"(59,112,152)"
2464,2464,117,45,26,57,117,168,117-45-26,57-117-168,"(57,117,168)"
2465,2465,117,46,30,47,123,181,117-46-30,47-123-181,"(47,123,181)"
2466,2466,117,47,13,90,121,144,117-47-13,90-121-144,"(90,121,144)"
2467,2467,117,47,34,0,122,190,117-47-34,0-122-190,"(0,122,190)"
2468,2468,117,52,9,115,138,155,117-52-09,115-138-155,"(115,138,155)"
2469,2469,117,52,12,107,136,158,117-52-12,107-136-158,"(107,136,158)"
2470,2470,117,53,19,88,139,178,117-53-19,88-139-178,"(88,139,178)"
2471,2471,117,57,29,81,153,209,117-57-29,81-153-209,"(81,153,209)"
2472,2472,117,58,20,98,152,190,117-58-20,98-152-190,"(98,152,190)"
2473,2473,117,70,10,150,176,192,117-70-10,150-176-192,"(150,176,192)"
2474,2474,117,71,18,142,186,214,117-71-18,142-186-214,"(142,186,214)"
2475,2475,117,73,13,154,189,212,117-73-13,154-189-212,"(154,189,212)"
2476,2476,117,77,6,181,200,210,117-77-06,181-200-210,"(181,200,210)"
2477,2477,117,79,11,181,206,222,117-79-11,181-206-222,"(181,206,222)"
2478,2478,118,21,9,42,56,68,118-21-09,42-56-68,"(42,56,68)"
2479,2479,118,22,5,46,56,65,118-22-05,46-56-65,"(46,56,65)"
2480,2480,118,22,12,41,57,72,118-22-12,41-57-72,"(41,57,72)"
2481,2481,118,23,15,35,57,76,118-23-15,35-57-76,"(35,57,76)"
2482,2482,118,25,9,49,65,79,118-25-09,49-65-79,"(49,65,79)"
2483,2483,118,26,16,39,67,89,118-26-16,39-67-89,"(39,67,89)"
2484,2484,118,26,19,31,66,95,118-26-19,31-66-95,"(31,66,95)"
2485,2485,118,27,4,57,67,75,118-27-04,57-67-75,"(57,67,75)"
2486,2486,118,27,23,14,68,104,118-27-23,14-68-104,"(14,68,104)"
2487,2487,118,28,13,49,70,88,118-28-13,49-70-88,"(49,70,88)"
2488,2488,118,30,29,0,76,128,118-30-29,0-76-128,"(0,76,128)"
2489,2489,118,31,11,56,77,96,118-31-11,56-77-96,"(56,77,96)"
2490,2490,118,33,13,55,84,107,118-33-13,55-84-107,"(55,84,107)"
2491,2491,118,34,36,0,86,158,118-34-36,0-86-158,"(0,86,158)"
